video_id,title,channel_name,tanggal,author,komentar,label,komentar_clean,predicted_label
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.686.075.307.930,MrMrluthfidwik,Udah lecet harga turun bang,0,udah lecet harga turun bang,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.686.075.926.100,Historyilmuwan1,Pengen nangis mobilnya hancur😢😢😢😢,0,pengen nangis mobilnya hancur,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.675.927.440,BiliGardapu,Bukanya recaro bangkrut yak?,0,bukanya recaro bangkrut yak ?,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.675.931.370,rezamutorif1362,"15:07 keren sih ini velgnya, beda dari drifter lain di indo",0,"15:07 keren sih velgnya , beda drifter indo",0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.675.934.060,gekii.,"Metot metot metot, method kali",0,"metot metot metot , method kali",0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.858.875.938.050,Serkanibrahim-o2s,Ternyata betul bgt yang dibilang teman gue. main di M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳! gampang bgt dapetin maxwln. apalagi member baru positif bisa WD,1,bgt dibilang teman gue . main m𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳 ! gampang bgt dapetin maxwln . member positif wd,1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.675.939.360,gazilachannel,Nasib driftpig gmn?,0,nasib driftpig gmn ?,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.675.941.970,Mwangitalaigua-n1d,"jepey trs tiap hari, cuma di𝗪𝗘𝗧𝗢𝗡𝟴𝟴",1,"jepey trs , di𝗪𝗘𝗧𝗢𝗡𝟴𝟴",1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.945.275.945.890,AzkaAlfatih-z5i,Yah udah kena damage aja😭,0,yah udah kena damage aja,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.858.875.947.200,karenprimadani5190,"Paling satisfying pas bongkar, pasang bodykit+pasang livery",0,"satisfying pas bongkar , pasang bodykit+pasang livery",0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.675.949.810,AykanEmine,"Cuan gak ada abisnya, cuma di P U L A U 7 7 7.",1,"cuan gak abisnya , p u l a u 7 7 7 .",1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.676.172.540,Frank-o8h,Klu menurut saya jelek,0,klu jelek,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.676.173.980,Hanapi-q7s,​ @Frank-o8h jelek juga lu gak mampu😂😂,0,​ -o8h jelek lu gak,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.676.725.730,khairaffandiakbar1384,"BRZiko, sorry. Kali ini anda kalah ganteng😅",0,"brziko , sorry . kali kalah ganteng",0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.676.727.100,atanaata3839,Kenapa harus ada warna pink,0,warna pink,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.676.728.420,Fernansbp,Bannya dah copot aja bang,0,bannya dah copot aja bang,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.686.076.731.070,XiaoSweat,Baru cadi langsung crash😭,0,cadi langsung crash,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.676.736.320,RizkiTeddy,100 orang terlambat 👇,0,100 orang terlambat,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.676.737.630,YogaPermana-vx2uv,Banyak komentar judol jir,0,komentar judol jir,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,173.985.887.674.026,LANDONNeedham,seru bang di M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳! Alhamdulillah rasa pensaran ku terjawabkan juga setelah mampir disni M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳! dan jamin bakalan H0k1,1,seru bang m𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳 ! alhamdulillah pensaran ku terjawabkan mampir disni m𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳 ! jamin h0k1,1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.676.741.570,ariyaandiyke9888,Salfook sama AE86 😂,0,salfook ae86,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.858.876.742.890,gamerusak9496,Mobilnya rusak parah bang 😢,0,mobilnya rusak parah bang,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.676.744.210,irvanka,harga velg nya😢😂😢😢😢,0,harga velg nya,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.676.745.520,haikarma2393,projectnya GD emg ga pernah main2,0,projectnya gd emg ga main2,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.676.746.830,faizaloktara2396,Mirip mobil ralli jir,0,mobil ralli jir,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.676.748.130,SuleimanChuong-x3h,Pengen cepat kaya? Langsung coba di 𝐴𝐗𝐿𝟳𝟳𝟩dan rasain jakpotnya!,1,pengen cepat kaya ? langsung coba 𝐴𝐗𝐿𝟳𝟳𝟩dan rasain jakpotnya !,1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.676.943.060,SIGMATANIC66,Ken block banget asli,0,ken block banget asli,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.858.877.433.330,YusufLatife,"nyelot gak pernah ribet MANTAB 🅼🅰🅽🅳🅰🅻🅸🅺🅰77,,gak pernah rugi kalo main di sini, dari awal main sampai sekarang selalu WD, walaupun gak sampe maxwin, setidaknya modal gw selalu balik 2x lipat gas..",1,"nyelot gak ribet mantab 🅼🅽🅳🅻🅸🅺77 , ,gak rugi kalo main , main wd , gak sampe maxwin , modal gw 2x lipat gas ..",1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.677.434.700,renamamiya2625,Menurut ku velg nya cocok aja karena mobil nya SUV,0,ku velg nya cocok aja mobil nya suv,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.677.436.020,Derikderik72,Ga espek kalo jadinya seganteng ini dan semirip mobil really,0,ga espek kalo seganteng semirip mobil really,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.686.077.437.350,AndreSetiawan-hw6zn,Sayang langsung nabrak😢,0,sayang langsung nabrak,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.677.438.670,raymahendra,Driftster? Bukan Drifter?,0,driftster ? drifter ?,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.677.439.990,gatotdwikurniawan575,rally 80 % - drift 20 %,0,rally 80 % - drift 20 %,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.677.442.630,SundaPride0110,Crossbar nya ko ga di buka sih jadi kurang kece,0,crossbar nya ko ga buka sih kece,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.686.077.443.930,ferdyabdlh8625,Dipo selalu problem mulu dahh,0,dipo problem mulu dahh,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.677.447.880,davidsihotang8309,Ban nya kok bisa lepas lagi mas😂,0,ban nya lepas mas,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.677.451.860,yp6529,ancrit jauh lebih ganteng ni mobil daripada brziko wkwkwk,0,ancrit ganteng ni mobil brziko wkwkwk,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.677.455.850,ivoneMennis-n5u,mekswin tiap main di А𝘎𝙐𝙎𝙏𝐎𝘛О,1,mekswin main а𝘎𝙐𝙎𝙏𝐎𝘛о,1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.858.877.457.180,chandrawijaya850,Gmna ya kan kmren crash,0,gmna ya kmren crash,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.677.458.500,allankbetul,89.180 orang tercepat,0,89.180 orang tercepat,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.677.835.830,Crull.65,Ya bisa lah,0,ya,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.678.180.390,Cinta_Indonesia680,Mobil farel mana,0,mobil farel,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.678.181.770,ibnumachdyarts6074,Apa sih kemeja biru risih gua 🙂,0,sih kemeja biru risih gua,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.678.184.400,AirshadMello-o9s,"А𝐗𝐿𝟳7𝟽 tiap maen pasti ada aja jackpot, luar biasa",1,"а𝐗𝐿𝟳7𝟽 maen aja jackpot ,",1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.686.078.185.700,FZ_Project,"Aduhh, sayang sekali mobil baru hancur",0,"aduhh , sayang mobil hancur",0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.678.187.010,machadocoull-g1q,"А𝐗𝐿𝟳7𝟽 aku main iseng, malah jadi seru",1,"а𝐗𝐿𝟳7𝟽 main iseng , seru",1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.858.878.189.650,DONNYKeener,"𝖒𝖆𝖓𝖉𝖆𝖑𝖎k𝖆77 itu tempatnya para jagoan judi, jadi lu nggak cuma main, tapi juga bisa belajar dari yang pro!",1,"𝖒𝖆𝖓𝖉𝖆𝖑𝖎k𝖆77 tempatnya jagoan judi , lu nggak main , belajar pro !",1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.678.190.960,imerix.144,187.697 orang tercepat,0,187.697 orang tercepat,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.678.192.280,MackenzieAndino-o3w,"А𝐗𝐿𝟳7𝟽 saya cuma modal kecil, eh malah dapet jekpot",1,"а𝐗𝐿𝟳7𝟽 modal , eh dapet jekpot",1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.686.078.197.500,griyabestari,Sedih crash donk,0,sedih crash donk,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.678.202.720,FAUSTINOGil-o1b,itu tetangga gw tiap sore main di P U L A U W I N,1,tetangga gw sore main p u l a u w i n,1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.678.204.020,AharmonBryant-e3r,"Jika Anda mencari platform yang mendorong pertumbuhan, А𝐗𝐿𝟳7𝟽 layak dicoba.",1,"mencari platform mendorong pertumbuhan , а𝐗𝐿𝟳7𝟽 layak dicoba .",1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.678.756.550,sudrajadPalmer-p7g,"𝘿О𝘙𝘼7𝟩bikin hidup makin berwarna, cuan gak berhenti!",1,"𝘿о𝘙𝘼7𝟩bikin hidup berwarna , cuan gak berhenti !",1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.678.760.520,muh.nurhidayat8289,Brziko kalah ganteng sih 🎉,0,brziko kalah ganteng sih,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.678.761.830,MwebberVolanen-m9r,❤ 🆆🅴🆃🅾🅽88 ❤,0,🆆🅴🆃🅽88,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,173.968.607.876.588,ERAssajad,Mobilnya langsung crash😢😢,0,mobilnya langsung crash,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.686.078.771.120,ocsfishing7064,Crash ya bg 😢😢,0,crash ya bg,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.678.773.750,OznurKubilay,Ngelag? Enggak! WD? JALAN TERUS! P U L A U 7 7 7 emang top.,1,ngelag ? ! wd ? jalan ! p u l a u 7 7 7 emang top .,1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.678.776.370,LsantanaSgreer-d7n,Mencari tantangan baru? А𝐗𝐿𝟳7𝟽 bisa menjadi jawabannya.,1,mencari tantangan ? а𝐗𝐿𝟳7𝟽 jawabannya .,1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.686.078.780.320,teukumahesa2797,Ditabrakin ke tembok😢,0,ditabrakin tembok,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.678.958.120,SIGMATANIC66,Padhal paling bagus dan cocok velg nya.  Yg komen seleranya kere fix,0,padhal bagus cocok velg nya . yg komen seleranya kere fix,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.858.879.348.830,SimgeCeyhan-m8x,"gak salah emang kata sodara gw, maen ❚█══MANDALIKA77══█❚ hari ini, hasilnya mantep bgt brooo, kapan lagi maen bntaran doang udah dikasi narik banyak gini kwkwkw, makasih ❚█══MANDALIKA77══█❚ paling mantep kamu",1,"gak salah emang sodara gw , maen ❚█══mandalika77══█❚ , hasilnya mantep bgt brooo , maen bntaran doang udah dikasi narik gini kwkwkw , makasih ❚█══mandalika77══█❚ mantep",1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.679.350.200,mahendraArroyo-j7s,А𝐗𝐿𝟳7𝟽 menyediakan ruang untuk kompetisi yang sehat.,1,а𝐗𝐿𝟳7𝟽 menyediakan ruang kompetisi sehat .,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.858.879.363.410,ShahrulHafizat,Baru je siap dah crash mohon tabah yer mas dipo,0,je dah crash mohon tabah yer mas dipo,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.679.364.740,alexanderHussain-x6e,"𝘈𝐻𝘔𝐀𝐷𝘛𝘖𝑇𝑂 bikin lupa masalah, hiburan yang hakiki!",1,"𝘈𝐻𝘔𝐀𝐷𝘛𝘖𝑇𝑂 bikin lupa , hiburan hakiki !",1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.679.368.700,afriannazrizki6887,Lepas ban 💀,0,lepas ban,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.858.879.370.010,MehmetKalender-iy8kp,"M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚-tujuhtujuh bro , gw main disini gak pakai janji palsu bro cuman disini gw sering menang",1,"m𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚-tujuhtujuh bro , gw main gak pakai janji palsu bro cuman gw menang",1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.679.371.330,NihalDucem,Saya sering balik lagi ke 🅿️🆄🅻🅰️🆄777,1,🆄🅻🆄777,1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.858.879.793.460,tatakprasetyo6232,Habis jadi langsung rusak pas race 😭😭😭,0,habis langsung rusak pas race,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.772.479.797.480,thofikazis6648,Abis crash,0,abis crash,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.686.079.800.210,Fiqrirhmt07,crashh noooo,0,crashh noooo,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.679.804.160,BriannaPalacios-j1f,"Main santai tapi WD Gacir, cuma di P U L A U 7 7 7.",1,"main santai wd gacir , p u l a u 7 7 7 .",1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.858.879.805.480,UrsulaSabo,besar hati amat sangat nemu web M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳! ini berlega hati amat sangat lah sehabis demikian lama bermain slot baru kali ini selisih gw naik jadi segini brayyy ingin nangis saking senengnya,1,hati nemu web m𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳 ! berlega hati sehabis bermain slot kali selisih gw segini brayyy nangis saking senengnya,1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.772.479.808.090,risqokurniadi7208,Mobilnya udah hancur 🥺,0,mobilnya udah hancur,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.858.879.810.710,JOSEFContreras-m6t,"server2 luar emang lebih royal mesin nya daripada lokal, semalem gw maen di ｍ𝐀ⓝ𝓭𝐀𝕃Ꭵᵏ𝐀❼❼ menang banyak gua wkkw google sendiri bro",1,"server2 emang royal mesin nya lokal , semalem gw maen ｍ𝐀ⓝ𝓭𝐀𝕃ꭵᵏ𝐀❼❼ menang gua wkkw google bro",1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,173.959.967.981.203,doferaa,lebih keren dari BRZ wkkwkwk,0,keren brz wkkwkwk,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.686.079.813.350,AggPino,Kayaknyq mqs Ismail terlalu berlebihan dah,0,kayaknyq mqs ismail dah,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.858.879.814.650,ZoeEubanks,"tengkiu bosku telah kasi teman2 setongkrongan traktiran makan minum bagus, mudah- mudahan meningkat berhasil MANDALIKA77",1,"tengkiu bosku kasi teman2 setongkrongan traktiran makan minum bagus , mudah- mudahan meningkat berhasil mandalika77",1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.679.818.560,MahmudLins-n3b,"А𝐗𝐿𝟳7𝟽 aku coba bentar, lngsg WD gede",1,"а𝐗𝐿𝟳7𝟽 coba bentar , lngsg wd gede",1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.680.004.530,ahdandawwas9200,"nvm,you can skip it, the good part start here 19:40",0,"nvm , you can skip it , the good part start here 19:40",0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.680.194.120,rendyaph7863,😅 yg terpenting kaya,0,yg terpenting kaya,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.680.522.200,alahmdiHansrod-m7i,"А𝐗𝐿𝟳7𝟽 aku cba2 bentar, saldo lgnsung gede",1,"а𝐗𝐿𝟳7𝟽 cba2 bentar , saldo lgnsung gede",1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.680.524.920,STY_ond,Beh dempulnya tebel amat dah,0,beh dempulnya tebel dah,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.858.880.526.240,PetrinaYe-y8c,"gak salah emang kata sodara gw, maen MANDALIKA77 hari ini, hasilnya mantep bgt brooo, kapan lagi maen bntaran doang udah dikasi narik banyak gini kwkwkw, makasih MANDALIKA77 paling mantep kamu",1,"gak salah emang sodara gw , maen mandalika77 , hasilnya mantep bgt brooo , maen bntaran doang udah dikasi narik gini kwkwkw , makasih mandalika77 mantep",1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.686.080.527.590,boretsukashiki,sebelum ancur,0,ancur,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.686.080.528.910,novawidiatmoko9169,Dan sudah hancur mobilnya crash hari ini,0,hancur mobilnya crash,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.686.080.531.530,yogarians6951,mobil nya ancur 🗿,0,mobil nya ancur,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.680.535.470,Goldexlkz7461,Buatkan r34 lalu kirim ke sidrap pls:(,0,buatkan r34 kirim sidrap pls : (,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,173.985.888.054.331,EsraEmine-v8b,"nyelot gak pernah ribet MANTAB MANDALIKA77,,gak pernah rugi kalo main di sini, dari awal main sampai sekarang selalu WD, walaupun gak sampe maxwin, setidaknya modal gw selalu balik 2x lipat gas..",1,"nyelot gak ribet mantab mandalika77 , ,gak rugi kalo main , main wd , gak sampe maxwin , modal gw 2x lipat gas ..",1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.680.544.610,Multimediaaretaz-f5q,✨ 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 ✨,1,𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.858.880.545.920,GabrielaDenney-s6z,"𝓶𝓪𝓷𝓭𝓪𝓵𝓲𝓴𝓪77 bro , gw main disini gak pakai janji palsu bro cuman disini gw sering menang",1,"𝓶𝓪𝓷𝓭𝓪𝓵𝓲𝓴𝓪77 bro , gw main gak pakai janji palsu bro cuman gw menang",1
n_mFKYFMtWY,"UBUR-UBUR IKAN LELE, INI SAYA JUAL LE !!! Ready Tiga Sasis + Body SR3 Siap Naik Livery.",Bus Pesona,173.986.505.272.535,AlifaMourin,Makin keren aja pesona bareng laksana,0,keren aja pesona bareng laksana,0
n_mFKYFMtWY,"UBUR-UBUR IKAN LELE, INI SAYA JUAL LE !!! Ready Tiga Sasis + Body SR3 Siap Naik Livery.",Bus Pesona,1.739.865.052.726.690,ahongriyan9154,Kan kmren dah soul out mas ke Mario marlin p 006,0,kmren dah soul out mas mario marlin p 006,0
n_mFKYFMtWY,"UBUR-UBUR IKAN LELE, INI SAYA JUAL LE !!! Ready Tiga Sasis + Body SR3 Siap Naik Livery.",Bus Pesona,1.739.865.052.728.010,helmisabiliyan9722,Ubur ubur ikan lele mas Wahid dadi bakul bus,0,ubur ubur ikan lele mas wahid dadi bakul bus,0
n_mFKYFMtWY,"UBUR-UBUR IKAN LELE, INI SAYA JUAL LE !!! Ready Tiga Sasis + Body SR3 Siap Naik Livery.",Bus Pesona,173.995.145.273.066,MuhriArito-io7rf,Saran mas nanti kalau ada yg unit sold bikin vlog ny lg mas,0,saran mas yg unit sold bikin vlog ny lg mas,0
n_mFKYFMtWY,"UBUR-UBUR IKAN LELE, INI SAYA JUAL LE !!! Ready Tiga Sasis + Body SR3 Siap Naik Livery.",Bus Pesona,1.739.951.452.731.980,wellyhandoko,MAJU MAJU BOS BOS 😎,0,maju maju bos bos,1
n_mFKYFMtWY,"UBUR-UBUR IKAN LELE, INI SAYA JUAL LE !!! Ready Tiga Sasis + Body SR3 Siap Naik Livery.",Bus Pesona,1.739.865.052.734.630,habibiebsetiadi5093,Pak We Pesona X Laksana,0,we pesona x laksana,0
n_mFKYFMtWY,"UBUR-UBUR IKAN LELE, INI SAYA JUAL LE !!! Ready Tiga Sasis + Body SR3 Siap Naik Livery.",Bus Pesona,1.739.865.052.735.950,ranggasasmitasetiawan462,Gawe bis sumber selamat tim Purwokerto cocok kih. Tanpa toilet soale,0,gawe bis sumber selamat tim purwokerto cocok kih . toilet soale,0
n_mFKYFMtWY,"UBUR-UBUR IKAN LELE, INI SAYA JUAL LE !!! Ready Tiga Sasis + Body SR3 Siap Naik Livery.",Bus Pesona,173.995.145.273.728,Laksanabus,"Ubur-ubur makan ikan, siap laksanakan 👆👆👆👆👆",0,"ubur-ubur makan ikan , laksanakan",0
n_mFKYFMtWY,"UBUR-UBUR IKAN LELE, INI SAYA JUAL LE !!! Ready Tiga Sasis + Body SR3 Siap Naik Livery.",Bus Pesona,1.739.951.452.738.590,mbontotsetrong6411,Dahlah Pesona memang sudah jodoh dengan laksana👌,0,dahlah pesona jodoh laksana,0
n_mFKYFMtWY,"UBUR-UBUR IKAN LELE, INI SAYA JUAL LE !!! Ready Tiga Sasis + Body SR3 Siap Naik Livery.",Bus Pesona,1.739.951.452.739.920,andreasptt95,lha iki kan asline bakul 😅 bis hanya hobi. canda mas wahid,0,lha iki asline bakul bis hobi . canda mas wahid,0
n_mFKYFMtWY,"UBUR-UBUR IKAN LELE, INI SAYA JUAL LE !!! Ready Tiga Sasis + Body SR3 Siap Naik Livery.",Bus Pesona,1.739.951.452.741.260,aszlanslatan27,Ubur2 ikan lele offer terus buat pak tony sumber alam le.😁,0,ubur2 ikan lele offer tony sumber alam le .,0
